what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348548984887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348548987554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348548998180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348548999487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549011426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549019444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549021669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549056119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549059365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549062148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348549064550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348549065330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348549066749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348549068503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549084687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549087201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549091503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549095723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549096769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549099423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549103994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549105038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549107904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549110848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549112233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549136509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549151694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549158610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549160160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549163770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549165571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549207328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348549208898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549212333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549214453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549233152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549246141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549247769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549253073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549259469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549260377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549263513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549270516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549271348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549273849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549290736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549291842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549295909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549301929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549303426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549381006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549382582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549384061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549385061
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549406321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549406432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549413364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348549428846
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549429274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549429698
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549429726
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549432310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549435337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549436324
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549438572
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549442312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549444618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549458130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549458201
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549463138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549463169
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549463336
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549463336
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549465259
error,log,,,"Core exception while retrieving the content description",1348549465419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549473425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1348549477591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1348549477591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549482435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549482735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549485506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549485582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549486445
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549486674
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549486733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549490194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549492190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549492456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549494157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549494277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549497119
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549497152
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549497339
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549498775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549499875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549531088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549534053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1348549582846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549584106
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549584137
error,log,,,"Core exception while retrieving the content description",1348549584891
error,log,,,"Core exception while retrieving the content description",1348549584896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549589728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549622532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1348549625513
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549626873
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549629541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549638883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549653956
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549654039
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1348549654049
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549656411
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549656412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549658452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549660051
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549660164
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549660165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549662330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549683179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1348549688041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1348549691927
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549693719
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549693758
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549701923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549703243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549706608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1348549711494
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549712765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549717542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549719891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549720978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549729391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549746434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549749724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549756546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549763548
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549772490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549772598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549785145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348549796495
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549796616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549796661
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549796686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549800110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348549826492
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549826647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549826701
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549826718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549832184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348549843727
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549843859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549843934
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549843952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549847546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348549856480
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549856616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549856669
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549856688
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549865595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348549902737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549904927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348549909650
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549911800
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549912067
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549912124
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549927203
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549927426
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549936929
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549937155
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549944019
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549944238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348549955274
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549958101
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549959801
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549960042
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549960711
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549960952
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549961339
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348549961620
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348549962442
