what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1348542407347
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1348542407359
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1348542407369
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1348542407379
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1348542407393
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1348542407424
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1348542407436
os,sysinfo,,,"macosx",1348542407441
arch,sysinfo,,,"x86_64",1348542407441
ws,sysinfo,,,"cocoa",1348542407441
locale,sysinfo,,,"en_US",1348542407441
processors,sysinfo,,,"4",1348542407441
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348542407441
java.runtime.version,sysinfo,,,"1.6.0_35-b10-428-11M3811",1348542407441
java.specification.name,sysinfo,,,"Java Platform API Specification",1348542407441
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348542407441
java.specification.version,sysinfo,,,"1.6",1348542407441
java.vendor,sysinfo,,,"Apple Inc.",1348542407441
java.version,sysinfo,,,"1.6.0_35",1348542407441
java.vm.info,sysinfo,,,"mixed mode",1348542407441
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1348542407441
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348542407441
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348542407441
java.vm.specification.version,sysinfo,,,"1.0",1348542407441
java.vm.vendor,sysinfo,,,"Apple Inc.",1348542407441
java.vm.version,sysinfo,,,"20.10-b01-428",1348542407441
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1348542407459
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1348542407669
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1348542407674
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1348542408454
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1348542408513
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1348542408966
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1348542409066
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1348542409284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542409654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542412880
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348542414281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542451886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542453341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542453398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542480773
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348542519162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542541678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542688972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542689683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542876640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348542881745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348543876568
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1348543877773
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1348543877816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348543890684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348543910790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348543982984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348543983747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544011707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544041362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544051026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544051932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544053962
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1348544061395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544061451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544065347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544067257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544072995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544078344
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1348544080517
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1348544082818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544084084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544085566
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1348544087783
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1348544088139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544091328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544092849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544119933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544143071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544144314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544146798
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1348544146860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544149801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544183587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544185193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544193226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544194396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544257739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544263419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544264751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544265837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544352830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348544358940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544359810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544361704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544362093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544363319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544364276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544373048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544391338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544393293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544422991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544424427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544431175
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1348544439340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544443263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348544443318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544447919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544449760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544454279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348544481899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544482855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544483843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544491132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544507700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544549993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544594984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544596381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544603572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544643015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544644340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544672266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348544681818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544682758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544683543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544694994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544695656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544699289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544702983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544703783
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1348544703920
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1348544703988
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1348544703997
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1348544704955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544705081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544714835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544718993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544719768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544720684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544721152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544721508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544723086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544724617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544739322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544742771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544742998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544743252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544743882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544749944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544750907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544754823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544768624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544770231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544779559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544796874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544797662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544815895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544817588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544839165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544843293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544846033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544847552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544898252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348544902331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544903319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544904409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544912234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348544921806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544926973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544928217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544932101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544942745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544943963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544953320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348544965087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544966293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544973379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544984041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348544985638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348544999072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545000157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348545001049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545002365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545006720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545014210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545016513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545019421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545051701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545053359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545057878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545060135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545061630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545066285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545099048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545099928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348545100356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545103098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545104623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545120839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348545121672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545123416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545125073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545132421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348545133626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545134209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545135297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545140012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348545140411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545154595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545155884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545162501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545198095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545202080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545203109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545210858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545226732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545234076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545279200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348545279245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545285527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545302232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545303396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545319489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545320954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545332909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545349057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545351924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545364760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545365849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545371912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348545378332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545379232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545380086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545387596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545388650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545403132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545405127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545413396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545423022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545424441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348545425860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545427137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545427940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545431836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348545432854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348545443864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545444955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545445808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545446529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545464981
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1348545482604
error,log,,,"Invalid preference page path: Web Page Editor",1348545493739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348545494070
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1348545520111
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1348545555307
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1348545555331
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1348545555444
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1348545555459
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1348545564232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1348545587150
